PurchaseDate,ProductID,ProductName,Category,Price,QuantitySold,Promotion,Discount,Rating,CustomerAge,CustomerGender,CustomerLocation
2022-11-02,1306,Moisturizer,Sports,193.0,34,Yes,47,3.0,34,Female,Mexico
2022-11-03,1307,Microwave,Clothing,79.0,60,No,44,4.0,19,Male,Russia
2022-11-04,1308,Basketball,Sports,286.0,67,No,38,3.0,37,Female,Mexico
2022-11-05,1309,Microwave,Electronics,328.0,52,No,31,2.0,37,Female,India
2022-11-06,1310,Curtains,Clothing,397.0,62,No,16,5.0,63,Female,France
2022-11-07,1311,Shorts,Home & Garden,164.0,8,No,34,2.0,20,Female,Canada
2022-11-08,1312,Perfume,Electronics,153.0,36,No,36,0.0,29,Male,Spain
2022-11-09,1313,Shorts,Clothing,167.0,3,No,18,2.0,57,Female,France
2022-11-10,1314,Laptop,Home & Garden,54.0,27,No,43,4.0,19,Female,United Kingdom
2022-11-11,1315,Basketball,Electronics,409.0,42,No,28,4.0,53,Male,South Africa
2022-11-12,1316,Sweater,Electronics,297.0,50,Yes,6,2.0,31,Male,Mexico
2022-11-13,1317,Lipstick,Clothing,413.0,25,Yes,27,1.0,33,Female,Mexico
2022-11-14,1318,Football,Beauty,370.0,29,No,8,4.0,36,Female,Russia
2022-11-15,1319,Yoga Mat,Electronics,170.0,70,Yes,27,5.0,51,Male,Australia
2022-11-16,1320,Headphones,Electronics,335.0,19,No,5,5.0,61,Male,Australia
2022-11-17,1321,Yoga Mat,Home & Garden,198.0,-2,No,28,4.0,63,Male,Mexico
2022-11-18,1322,Shoes,Sports,133.0,53,Yes,16,5.0,23,Female,Italy
2022-11-19,1323,Sofa,Clothing,455.0,22,No,15,4.0,30,Female,United States
2022-11-20,1324,Moisturizer,Clothing,280.0,41,No,22,5.0,53,Male,Russia
2022-11-21,1325,Socks,Beauty,337.0,78,Yes,30,4.0,39,Female,Brazil
2022-11-22,1326,Gaming Console,Beauty,210.0,3,Yes,2,4.0,35,Male,South Africa
2022-11-23,1327,TV,Clothing,321.0,64,No,20,5.0,29,Female,United States
2022-11-24,1328,Tablet,Beauty,87.0,42,Yes,25,3.0,47,Male,Canada
2022-11-25,1329,Skirt,Home & Garden,275.0,88,Yes,35,5.0,57,Male,Mexico
2022-11-26,1330,Yoga Mat,Clothing,191.0,94,No,41,4.0,24,Female,Canada
2022-11-27,1331,Moisturizer,Beauty,341.0,48,Yes,36,2.0,49,Female,Canada
2022-11-28,1332,Jeans,Clothing,200.0,67,Yes,21,1.0,36,Female,Germany
2022-11-29,1333,Bed,Sports,163.0,83,No,41,3.0,23,Female,United States
2022-11-30,1334,Bed,Electronics,286.0,30,Yes,11,4.0,37,Female,Germany
2022-12-01,1335,Perfume,Clothing,115.0,57,Yes,41,5.0,44,Female,France
2022-12-02,1336,Rug,Electronics,410.0,57,No,12,2.0,60,Male,Russia
2022-12-03,1337,Golf Clubs,Beauty,390.0,81,No,10,5.0,54,Female,Brazil
2022-12-04,1338,Golf Clubs,Electronics,307.0,-3,No,15,5.0,24,Male,United Kingdom
2022-12-05,1339,Blush,Clothing,298.0,-9,Yes,7,2.0,22,Male,Russia
2022-12-06,1340,Gaming Console,Sports,498.0,94,No,39,5.0,28,Female,South Africa
2022-12-07,1341,Vacuum Cleaner,Beauty,380.0,99,No,39,0.0,32,Male,Japan
2022-12-08,1342,Vacuum Cleaner,Clothing,372.0,75,Yes,44,5.0,20,Male,United States
2022-12-09,1343,Exercise Bike,Beauty,229.0,30,No,1,5.0,22,Female,Russia
2022-12-10,1344,Sofa,Home & Garden,239.0,44,No,29,0.0,40,Female,Japan
2022-12-11,1345,Rug,Electronics,456.0,5,No,29,4.0,54,Female,Italy
2022-12-12,1346,Yoga Mat,Home & Garden,203.0,82,No,11,0.0,26,Male,Russia
2022-12-13,1347,Air Purifier,Clothing,245.0,51,Yes,9,5.0,32,Female,Australia
2022-12-14,1348,Facial Cleanser,Sports,360.0,37,No,43,0.0,20,Female,United States
2022-12-15,1349,Yoga Mat,Beauty,311.0,19,No,10,4.0,46,Female,France
2022-12-16,1350,Smartwatch,Electronics,468.0,1,Yes,14,3.0,23,Female,Spain
2022-12-17,1351,Moisturizer,Beauty,455.0,24,No,15,5.0,34,Male,United States
2022-12-18,1352,Jacket,Clothing,476.0,0,Yes,16,1.0,43,Female,Spain
2022-12-19,1353,Headphones,Beauty,192.0,53,Yes,25,0.0,38,Male,Germany
2022-12-20,1354,Basketball,Electronics,391.0,99,Yes,1,3.0,25,Female,Brazil
2022-12-21,1355,Hair Dryer,Clothing,365.0,39,No,49,2.0,38,Male,United Kingdom
2022-12-22,1356,Skirt,Beauty,150.0,74,Yes,11,4.0,28,Male,China
2022-12-23,1357,Eyeshadow Palette,Sports,293.0,10,Yes,25,1.0,55,Male,United Kingdom
2022-12-24,1358,Air Purifier,Clothing,61.0,58,Yes,22,4.0,25,Female,Russia
2022-12-25,1359,Rug,Clothing,288.0,37,No,17,0.0,59,Male,Mexico
2022-12-26,1360,Curtains,Sports,98.0,9,No,31,5.0,41,Female,South Africa
2022-12-27,1361,Perfume,Home & Garden,91.0,90,No,48,0.0,52,Female,South Africa
2022-12-28,1362,Camera,Electronics,215.0,56,No,37,2.0,31,Female,United Kingdom
2022-12-29,1363,Basketball,Home & Garden,131.0,33,No,46,5.0,31,Female,Australia
2022-12-30,1364,Lipstick,Beauty,478.0,22,No,2,0.0,27,Female,France
2022-12-31,1365,Tennis Racket,Sports,340.0,62,No,37,0.0,29,Male,Spain
2023-01-01,1366,Refrigerator,Home & Garden,207.0,50,Yes,2,4.0,55,Female,Japan
2023-01-02,1367,Curtains,Clothing,265.0,-2,Yes,29,3.0,61,Male,South Africa
2023-01-03,1368,Hair Dryer,Beauty,207.0,57,Yes,0,5.0,63,Male,Russia
2023-01-04,1369,Perfume,Beauty,183.0,24,Yes,29,4.0,51,Male,France
2023-01-05,1370,Treadmill,Home & Garden,272.5,70,No,44,3.0,58,Male,China
2023-01-06,1371,Basketball,Home & Garden,385.0,87,Yes,31,3.0,27,Male,Australia
2023-01-07,1372,Yoga Mat,Sports,56.0,77,Yes,27,5.0,34,Male,Brazil
2023-01-08,1373,Sofa,Electronics,485.0,85,Yes,20,1.0,34,Male,Russia
2023-01-09,1374,Dumbbells,Home & Garden,63.0,54,Yes,45,0.0,20,Female,Mexico
2023-01-10,1375,Dining Table,Home & Garden,122.0,-3,No,12,4.0,48,Male,United Kingdom
2023-01-11,1376,Yoga Mat,Clothing,448.0,34,No,26,2.0,18,Female,Germany
2023-01-12,1377,Tablet,Beauty,454.0,76,No,35,1.0,29,Male,Australia
2023-01-13,1378,Shorts,Electronics,212.0,36,Yes,6,5.0,56,Male,South Africa
2023-01-14,1379,Microwave,Clothing,115.0,29,No,21,5.0,21,Male,Canada
2023-01-15,1380,Foundation,Sports,396.0,65,Yes,9,5.0,59,Male,South Africa
2023-01-16,1381,Treadmill,Sports,179.0,43,No,38,5.0,30,Female,United States
2023-01-17,1382,Tablet,Home & Garden,468.0,65,No,14,4.0,51,Female,France
2023-01-18,1383,Skateboard,Home & Garden,255.0,35,No,14,5.0,59,Female,Italy
2023-01-19,1384,Perfume,Sports,325.0,36,No,3,3.0,38,Male,Australia
2023-01-20,1385,Refrigerator,Home & Garden,305.0,4,No,31,4.0,39,Male,Canada
2023-01-21,1386,Nail Polish,Electronics,315.0,94,Yes,22,0.0,21,Male,South Africa
2023-01-22,1387,Dumbbells,Home & Garden,74.0,8,No,5,3.0,35,Female,Spain
2023-01-23,1388,Facial Cleanser,Beauty,499.0,15,Yes,23,3.0,22,Male,Japan
2023-01-24,1389,Bed,Home & Garden,330.0,41,Yes,19,4.0,36,Female,China
2023-01-25,1390,Dining Table,Clothing,302.0,82,Yes,36,2.0,19,Female,China
2023-01-26,1391,Laptop,Electronics,359.0,11,Yes,19,1.0,29,Male,United Kingdom
2023-01-27,1392,Vacuum Cleaner,Clothing,281.0,93,Yes,11,5.0,34,Male,United Kingdom
2023-01-28,1393,Foundation,Clothing,213.0,10,No,32,0.0,27,Female,Australia
2023-01-29,1394,Laptop,Beauty,144.0,40,No,27,4.0,51,Female,Australia
2023-01-30,1395,Coffee Maker,Electronics,319.0,27,No,7,1.0,23,Female,Brazil
2023-01-31,1396,Skirt,Electronics,370.0,9,No,0,1.0,25,Male,United States
2023-02-01,1397,Skateboard,Electronics,159.0,18,Yes,36,5.0,28,Male,India
2023-02-02,1398,Yoga Mat,Electronics,385.0,40,No,21,4.0,29,Male,Japan
2023-02-03,1399,Printer,Electronics,359.0,-7,No,5,3.0,26,Male,United Kingdom
2023-02-04,1400,Mascara,Beauty,287.0,44,Yes,20,4.0,19,Male,India
2023-02-05,1401,Moisturizer,Home & Garden,430.0,60,Yes,31,3.0,25,Male,India
2023-02-06,1402,Badminton Set,Clothing,485.0,81,No,34,4.0,28,Female,Russia
2023-02-07,1403,Curtains,Electronics,436.0,17,No,14,5.0,53,Female,Mexico
2023-02-08,1404,Foundation,Home & Garden,474.0,-7,Yes,4,4.0,27,Female,United States
2023-02-09,1405,Coffee Maker,Home & Garden,439.0,11,No,45,4.0,38,Male,Germany
2023-02-10,1406,Basketball,Clothing,74.0,65,No,49,3.0,37,Female,Germany
2023-02-11,1407,Nail Polish,Beauty,190.0,34,No,47,5.0,25,Male,Spain
2023-02-12,1408,Microwave,Sports,166.0,56,No,5,4.0,53,Male,United Kingdom
2023-02-13,1409,Refrigerator,Sports,441.0,75,Yes,24,2.0,46,Female,South Africa
2023-02-14,1410,Dress,Home & Garden,454.0,97,Yes,45,4.0,59,Male,Canada
2023-02-15,1411,TV,Clothing,74.0,55,Yes,39,3.0,29,Female,South Africa
2023-02-16,1412,Football,Sports,128.0,77,No,28,0.0,31,Female,Italy
2023-02-17,1413,Blush,Home & Garden,117.0,23,No,6,4.0,38,Male,United States
2023-02-18,1414,Socks,Beauty,222.0,80,No,39,0.0,39,Female,United States
2023-02-19,1415,Smartphone,Sports,493.0,44,No,12,1.0,38,Female,Mexico
2023-02-20,1416,Gaming Console,Home & Garden,61.0,94,No,37,5.0,61,Female,France
2023-02-21,1417,Perfume,Home & Garden,337.0,-10,Yes,17,0.0,47,Female,Italy
2023-02-22,1418,Sweater,Electronics,221.0,61,No,1,5.0,56,Male,India
2023-02-23,1419,Shoes,Beauty,145.0,76,No,7,3.0,37,Female,France
2023-02-24,1420,Jeans,Electronics,141.0,27,Yes,10,4.0,41,Female,Spain
2023-02-25,1421,Dining Table,Clothing,190.0,-5,No,32,5.0,40,Female,South Africa
2023-02-26,1422,Hoodie,Electronics,80.0,75,Yes,37,3.0,24,Male,Spain
2023-02-27,1423,Air Purifier,Electronics,383.0,14,Yes,47,3.0,26,Female,South Africa
2023-02-28,1424,Exercise Bike,Sports,69.0,71,Yes,26,4.0,18,Male,Spain
2023-03-01,1425,Laptop,Home & Garden,195.0,6,Yes,19,4.0,43,Female,India
2023-03-02,1426,Dumbbells,Beauty,278.0,50,Yes,11,3.0,55,Female,Spain
2023-03-03,1427,Dining Table,Electronics,496.0,1,No,42,3.0,55,Female,Germany
2023-03-04,1428,Bed,Beauty,439.0,-5,Yes,30,0.0,61,Male,United Kingdom
2023-03-05,1429,Microwave,Electronics,209.0,79,Yes,26,5.0,39,Male,Japan
2023-03-06,1430,Bed,Clothing,398.0,16,No,31,4.0,61,Male,Germany
2023-03-07,1431,Bed,Electronics,92.0,-3,No,9,5.0,27,Male,Russia
2023-03-08,1432,Hair Dryer,Sports,303.0,72,Yes,2,0.0,23,Male,United States
2023-03-09,1433,Foundation,Home & Garden,179.0,95,No,44,4.0,34,Male,Japan
2023-03-10,1434,Camera,Clothing,109.0,54,No,26,1.0,55,Female,Australia
2023-03-11,1435,Hoodie,Electronics,200.0,46,Yes,34,0.0,41,Male,Japan
2023-03-12,1436,Mascara,Beauty,336.0,82,Yes,30,3.0,27,Female,Japan
2023-03-13,1437,Tennis Racket,Clothing,54.0,98,No,14,0.0,25,Male,Germany
2023-03-14,1438,Yoga Mat,Clothing,467.0,88,Yes,15,4.0,38,Male,United States
2023-03-15,1439,Gaming Console,Electronics,315.0,29,Yes,12,3.0,23,Male,Japan
2023-03-16,1440,Eyeshadow Palette,Clothing,394.0,3,No,48,3.0,38,Female,Mexico
2023-03-17,1441,Eyeshadow Palette,Beauty,179.0,24,Yes,34,4.0,56,Male,Mexico
2023-03-18,1442,Smartwatch,Clothing,431.0,37,Yes,10,4.0,41,Male,Russia
2023-03-19,1443,Badminton Set,Beauty,316.0,98,Yes,20,2.0,50,Female,Germany
2023-03-20,1444,Headphones,Electronics,227.0,73,Yes,10,0.0,35,Female,Germany
2023-03-21,1445,Camera,Home & Garden,302.0,45,Yes,29,4.0,45,Female,Japan
2023-03-22,1446,Blush,Clothing,464.0,38,No,47,2.0,49,Female,India
2023-03-23,1447,Dumbbells,Home & Garden,105.0,2,No,34,5.0,29,Male,United States
2023-03-24,1448,Rug,Beauty,132.0,50,Yes,21,1.0,59,Female,South Africa
2023-03-25,1449,Facial Cleanser,Clothing,442.0,91,No,37,0.0,44,Male,South Africa
2023-03-26,1450,Basketball,Sports,148.0,38,Yes,30,0.0,27,Male,China
2023-03-27,1451,Skateboard,Home & Garden,198.0,35,Yes,13,5.0,63,Female,Russia
2023-03-28,1452,Sweater,Clothing,378.0,51,Yes,23,5.0,59,Male,South Africa
2023-03-29,1453,Dress,Home & Garden,205.0,-3,Yes,49,3.0,49,Female,Japan
2023-03-30,1454,Nail Polish,Clothing,239.0,32,Yes,48,0.0,59,Male,South Africa
2023-03-31,1455,Foundation,Electronics,420.0,9,No,31,4.0,43,Female,France
2023-04-01,1456,Rug,Home & Garden,312.0,86,No,35,5.0,42,Female,France
2023-04-02,1457,Jacket,Sports,129.0,79,Yes,31,0.0,28,Female,Australia
2023-04-03,1458,Skirt,Sports,449.0,28,No,14,0.0,40,Female,United States
2023-04-04,1459,Jacket,Beauty,301.0,74,Yes,42,5.0,51,Female,Russia
2023-04-05,1460,Air Purifier,Clothing,146.0,38,No,34,3.0,57,Female,Germany
2023-04-06,1461,Coffee Maker,Home & Garden,309.0,53,Yes,2,0.0,40,Male,Brazil
2023-04-07,1462,Tennis Racket,Beauty,309.0,51,No,15,4.0,46,Male,United Kingdom
2023-04-08,1463,Coffee Maker,Home & Garden,152.0,95,Yes,4,0.0,48,Male,Canada
2023-04-09,1464,Dining Table,Clothing,89.0,96,Yes,20,4.0,24,Female,Italy
2023-04-10,1465,Printer,Sports,322.0,43,No,9,3.0,57,Male,Brazil
2023-04-11,1466,Jeans,Electronics,150.0,94,No,18,3.0,50,Female,South Africa
2023-04-12,1467,Smartphone,Sports,408.0,-2,Yes,24,4.0,38,Male,Russia
2023-04-13,1468,Smartphone,Beauty,429.0,77,No,3,5.0,19,Male,United States
2023-04-14,1469,Facial Cleanser,Electronics,316.0,26,Yes,28,3.0,35,Female,Spain
2023-04-15,1470,Exercise Bike,Beauty,270.0,38,No,18,4.0,64,Male,United States
2023-04-16,1471,Dumbbells,Clothing,357.0,30,No,42,3.0,50,Male,South Africa
2023-04-17,1472,Moisturizer,Electronics,469.0,6,Yes,1,5.0,54,Male,Japan
2023-04-18,1473,Microwave,Beauty,173.0,77,No,9,4.0,51,Female,Japan
2023-04-19,1474,Skateboard,Clothing,471.0,10,No,42,0.0,37,Male,Brazil
2023-04-20,1475,Blush,Sports,280.0,40,Yes,24,2.0,52,Female,Germany
2023-04-21,1476,Smartphone,Clothing,227.0,48,No,19,0.0,35,Male,Italy
2023-04-22,1477,Sweater,Home & Garden,112.0,28,Yes,47,4.0,63,Male,Australia
2023-04-23,1478,Badminton Set,Clothing,165.0,44,Yes,18,2.0,41,Male,Japan
2023-04-24,1479,Smartwatch,Clothing,240.0,30,Yes,22,2.0,25,Male,Canada
2023-04-25,1480,Bed,Home & Garden,111.0,28,Yes,23,0.0,47,Female,Russia
2023-04-26,1481,Curtains,Beauty,305.0,2,Yes,10,5.0,61,Male,Canada
2023-04-27,1482,Tablet,Beauty,56.0,53,No,45,4.0,27,Female,Australia
2023-04-28,1483,Jeans,Clothing,204.0,0,Yes,33,0.0,40,Female,India
2023-04-29,1484,Coffee Maker,Home & Garden,141.0,99,Yes,27,1.0,28,Male,India
2023-04-30,1485,Sweater,Home & Garden,63.0,8,No,4,4.0,19,Male,United States
2023-05-01,1486,Tennis Racket,Sports,278.0,0,No,4,4.0,43,Female,Spain
2023-05-02,1487,Bed,Beauty,135.0,66,No,20,4.0,53,Female,Japan
2023-05-03,1488,Curtains,Electronics,182.0,35,Yes,11,3.0,50,Male,France
2023-05-04,1489,Shoes,Beauty,232.0,34,Yes,49,4.0,64,Male,Mexico
2023-05-05,1490,Air Purifier,Beauty,435.0,-10,Yes,3,4.0,30,Male,Mexico
2023-05-06,1491,Smartwatch,Sports,290.0,29,No,48,5.0,57,Male,Brazil
2023-05-07,1492,Facial Cleanser,Electronics,268.0,97,Yes,41,0.0,42,Male,China
2023-05-08,1493,Hair Dryer,Sports,454.0,8,No,19,2.0,21,Female,Australia
2023-05-09,1494,Rug,Electronics,295.0,65,Yes,37,2.0,59,Male,United States
2023-05-10,1495,Perfume,Clothing,279.0,61,No,24,3.0,36,Male,France
2023-05-11,1496,Smartwatch,Electronics,290.0,61,Yes,13,4.0,35,Female,Mexico
2023-05-12,1497,Jeans,Sports,198.0,50,Yes,10,2.0,54,Male,Japan
2023-05-13,1498,Sweater,Beauty,187.0,98,Yes,31,5.0,47,Male,South Africa
2023-05-14,1499,Coffee Maker,Electronics,363.0,1,No,10,3.0,36,Female,France
2023-05-15,1500,Coffee Maker,Electronics,425.0,50,No,17,2.0,40,Male,Spain
2023-05-16,1501,Moisturizer,Home & Garden,472.0,22,Yes,26,4.0,33,Female,France
2023-05-17,1502,Sofa,Beauty,438.0,34,Yes,17,1.0,18,Male,South Africa
2023-05-18,1503,Badminton Set,Clothing,114.0,79,Yes,22,4.0,29,Male,Mexico
2023-05-19,1504,Football,Sports,62.0,92,No,10,4.0,41,Male,Spain
2023-05-20,1505,Yoga Mat,Clothing,262.0,81,Yes,20,3.0,51,Female,Australia
2023-05-21,1506,Rug,Beauty,291.0,58,Yes,43,1.0,25,Female,United States
2023-05-22,1507,Tennis Racket,Electronics,262.0,-3,Yes,4,3.0,35,Female,Germany
2023-05-23,1508,Dining Table,Electronics,230.0,14,Yes,22,1.0,22,Female,Canada
2023-05-24,1509,Wireless Earbuds,Beauty,387.0,80,No,40,2.0,43,Male,Brazil
2023-05-25,1510,Smartwatch,Electronics,222.0,35,No,24,3.0,47,Female,United States
2023-05-26,1511,Football,Electronics,209.0,76,Yes,40,3.0,30,Female,South Africa
2023-05-27,1512,Exercise Bike,Electronics,213.0,19,Yes,9,4.0,36,Female,China
2023-05-28,1513,Treadmill,Sports,237.0,98,No,21,4.0,46,Male,France
2023-05-29,1514,Wireless Earbuds,Sports,444.0,36,No,18,4.0,20,Male,Germany
2023-05-30,1515,Jacket,Home & Garden,240.0,76,Yes,0,0.0,43,Female,South Africa
2023-05-31,1516,Dumbbells,Clothing,454.0,38,No,6,2.0,57,Female,Australia
2023-06-01,1517,Smartphone,Beauty,357.0,36,No,3,5.0,29,Male,United Kingdom
2023-06-02,1518,Smartwatch,Beauty,305.0,73,Yes,0,4.0,19,Female,South Africa
2023-06-03,1519,Blush,Beauty,232.0,71,No,14,5.0,28,Female,Mexico
2023-06-04,1520,Headphones,Home & Garden,166.0,7,No,39,3.0,61,Female,Mexico
2023-06-05,1521,Sweater,Sports,331.0,55,Yes,11,4.0,45,Female,Brazil
2023-06-06,1522,Refrigerator,Home & Garden,245.0,57,Yes,21,4.0,35,Male,Brazil
2023-06-07,1523,Sweater,Beauty,83.0,83,No,21,3.0,30,Male,Canada
2023-06-08,1524,Laptop,Clothing,101.0,22,Yes,49,4.0,54,Male,United Kingdom
2023-06-09,1525,Hair Dryer,Electronics,161.0,25,No,46,4.0,39,Female,South Africa
2023-06-10,1526,Air Purifier,Sports,301.0,71,Yes,16,3.0,29,Female,Russia
2023-06-11,1527,Dumbbells,Sports,131.0,90,No,28,3.0,19,Male,Japan
2023-06-12,1528,Vacuum Cleaner,Home & Garden,281.0,8,Yes,45,5.0,54,Male,United Kingdom
2023-06-13,1529,Socks,Sports,276.0,17,No,13,0.0,24,Male,France
2023-06-14,1530,Refrigerator,Beauty,282.0,29,No,49,3.0,43,Female,France
2023-06-15,1531,Jeans,Beauty,270.0,73,No,19,3.0,43,Male,France
2023-06-16,1532,Nail Polish,Home & Garden,485.0,86,Yes,49,2.0,41,Female,Italy
2023-06-17,1533,Basketball,Beauty,462.0,65,Yes,47,4.0,29,Female,France
2023-06-18,1534,Yoga Mat,Clothing,471.0,4,No,32,3.0,33,Male,Spain
2023-06-19,1535,Yoga Mat,Home & Garden,91.0,30,No,42,0.0,40,Male,United States
2023-06-20,1536,Mascara,Clothing,70.0,28,Yes,14,3.0,57,Female,Brazil
2023-06-21,1537,Tennis Racket,Electronics,91.0,-9,Yes,11,3.0,26,Male,United Kingdom
2023-06-22,1538,Jeans,Clothing,446.0,52,Yes,39,4.0,49,Male,Brazil
2023-06-23,1539,Tablet,Electronics,162.0,18,Yes,19,5.0,32,Female,China
2023-06-24,1540,Smartphone,Electronics,154.0,94,Yes,29,4.0,54,Female,United Kingdom
2023-06-25,1541,Yoga Mat,Clothing,241.0,63,Yes,37,4.0,30,Female,United States
2023-06-26,1542,Skateboard,Home & Garden,66.0,55,No,2,0.0,22,Female,China
2023-06-27,1543,Wireless Earbuds,Beauty,169.0,40,Yes,27,1.0,28,Female,Italy
2023-06-28,1544,Mascara,Beauty,442.0,64,No,25,5.0,27,Male,Brazil
2023-06-29,1545,Eyeshadow Palette,Electronics,474.0,66,Yes,29,2.0,30,Female,China
2023-06-30,1546,Curtains,Electronics,178.0,-1,Yes,12,5.0,58,Female,Canada
2023-07-01,1547,Dress,Home & Garden,179.0,3,No,12,4.0,63,Female,Spain
2023-07-02,1548,Jeans,Sports,109.0,71,No,1,3.0,32,Male,South Africa
2023-07-03,1549,Treadmill,Clothing,97.0,40,Yes,36,5.0,59,Female,China
2023-07-04,1550,Perfume,Electronics,78.0,62,No,48,1.0,24,Female,United Kingdom
2023-07-05,1551,Laptop,Beauty,146.0,28,No,37,3.0,57,Female,France
2023-07-06,1552,Nail Polish,Home & Garden,59.0,17,No,1,0.0,45,Male,France
2023-07-07,1553,Basketball,Clothing,291.0,-8,No,35,3.0,49,Female,Mexico
2023-07-08,1554,Dining Table,Home & Garden,363.0,73,Yes,25,4.0,52,Female,Russia
2023-07-09,1555,Skirt,Clothing,493.0,59,No,10,1.0,32,Female,Japan
2023-07-10,1556,Coffee Maker,Clothing,281.0,16,Yes,7,2.0,53,Male,Brazil
2023-07-11,1557,Gaming Console,Electronics,326.0,-9,Yes,43,2.0,38,Male,Mexico
2023-07-12,1558,Curtains,Home & Garden,333.0,82,Yes,39,2.0,23,Male,Canada
2023-07-13,1559,Coffee Maker,Home & Garden,252.0,27,Yes,42,4.0,18,Male,United Kingdom
2023-07-14,1560,Wireless Earbuds,Beauty,296.0,-8,No,21,5.0,21,Female,United Kingdom
2023-07-15,1561,Coffee Maker,Beauty,339.0,5,No,19,0.0,28,Female,Mexico
2023-07-16,1562,Exercise Bike,Electronics,313.0,83,Yes,7,5.0,61,Male,South Africa
2023-07-17,1563,Lipstick,Electronics,492.0,29,Yes,28,2.0,43,Male,Australia
2023-07-18,1564,TV,Sports,263.0,-9,Yes,39,4.0,54,Female,Russia
2023-07-19,1565,Headphones,Beauty,249.0,70,Yes,25,2.0,40,Female,Mexico
2023-07-20,1566,Nail Polish,Clothing,482.0,30,No,29,3.0,46,Male,Spain
2023-07-21,1567,Blush,Home & Garden,128.0,1,Yes,16,4.0,38,Male,India
2023-07-22,1568,T-Shirt,Electronics,450.0,24,No,19,1.0,62,Male,Brazil
2023-07-23,1569,Curtains,Home & Garden,493.0,96,Yes,15,3.0,62,Male,United Kingdom
2023-07-24,1570,Football,Home & Garden,392.0,54,Yes,45,0.0,44,Female,Spain
2023-07-25,1571,Microwave,Sports,393.0,44,Yes,42,4.0,56,Male,Germany
2023-07-26,1572,Sofa,Beauty,222.0,34,Yes,6,4.0,57,Male,United Kingdom
2023-07-27,1573,Football,Electronics,118.0,68,No,15,1.0,30,Female,Australia
2023-07-28,1574,Wireless Earbuds,Home & Garden,465.0,79,No,44,3.0,40,Female,China
2023-07-29,1575,Tennis Racket,Electronics,477.0,90,No,46,5.0,33,Female,United States
2023-07-30,1576,Printer,Clothing,498.0,74,Yes,47,2.0,47,Female,Russia
2023-07-31,1577,Refrigerator,Sports,136.0,51,Yes,26,4.0,21,Female,United States
2023-08-01,1578,Basketball,Clothing,150.0,38,No,22,1.0,57,Male,South Africa
2023-08-02,1579,Hair Dryer,Electronics,57.0,84,No,23,4.0,33,Male,Germany
2023-08-03,1580,Basketball,Electronics,382.0,14,Yes,8,0.0,48,Male,Germany
2023-08-04,1581,Moisturizer,Beauty,249.0,12,Yes,34,5.0,59,Female,Russia
2023-08-05,1582,Football,Home & Garden,136.0,13,No,19,5.0,42,Male,Russia
2023-08-06,1583,Shorts,Home & Garden,92.0,27,Yes,36,5.0,61,Female,Japan
2023-08-07,1584,Hair Dryer,Clothing,434.0,17,Yes,41,3.0,29,Male,South Africa
2023-08-08,1585,Badminton Set,Sports,158.0,10,No,16,5.0,43,Male,Italy
2023-08-09,1586,Dumbbells,Home & Garden,484.0,43,Yes,46,4.0,54,Female,Russia
2023-08-10,1587,Refrigerator,Beauty,457.0,96,No,30,3.0,50,Female,Spain
2023-08-11,1588,Dining Table,Clothing,201.0,7,Yes,7,4.0,45,Male,United States
2023-08-12,1589,Dumbbells,Clothing,278.0,25,No,14,1.0,26,Male,China
2023-08-13,1590,Tennis Racket,Beauty,182.0,88,Yes,30,2.0,29,Male,Mexico
2023-08-14,1591,Jeans,Sports,197.0,34,No,29,5.0,22,Male,United States
2023-08-15,1592,Hair Dryer,Beauty,326.0,62,No,45,3.0,45,Male,Italy
2023-08-16,1593,Dress,Sports,281.0,42,No,19,4.0,52,Female,India
2023-08-17,1594,Dining Table,Beauty,363.0,91,No,38,3.0,22,Female,Brazil
2023-08-18,1595,Microwave,Beauty,464.0,19,Yes,11,5.0,51,Female,United States
2023-08-19,1596,Basketball,Electronics,415.0,49,Yes,48,0.0,63,Female,South Africa
2023-08-20,1597,Lipstick,Clothing,277.0,97,No,16,5.0,51,Male,France
2023-08-21,1598,Rug,Beauty,188.0,87,Yes,41,3.0,30,Male,Japan
2023-08-22,1599,Skirt,Beauty,485.0,21,Yes,29,2.0,56,Female,Australia
2023-08-23,1600,Hair Dryer,Home & Garden,448.0,56,Yes,28,4.0,59,Male,Germany
2023-08-24,1601,Socks,Clothing,260.0,56,Yes,18,1.0,62,Female,South Africa
2023-08-25,1602,Moisturizer,Home & Garden,440.0,17,Yes,45,1.0,31,Male,India
2023-08-26,1603,Microwave,Clothing,77.0,33,No,10,4.0,28,Male,Mexico
2023-08-27,1604,Bed,Home & Garden,100.0,68,No,33,4.0,59,Male,Germany
2023-08-28,1605,Dress,Beauty,491.0,30,No,49,0.0,55,Female,South Africa
2023-08-29,1606,Jacket,Beauty,310.0,52,No,6,3.0,21,Female,Mexico
2023-08-30,1607,Hair Dryer,Electronics,310.0,12,Yes,43,3.0,50,Female,Japan
2023-08-31,1608,Football,Home & Garden,399.0,93,Yes,33,2.0,24,Female,Italy
2023-09-01,1609,Jeans,Sports,401.0,64,No,19,0.0,58,Male,United Kingdom
2023-09-02,1610,Lipstick,Electronics,57.0,37,Yes,49,5.0,25,Male,Russia
2023-09-03,1611,Jacket,Home & Garden,369.0,21,Yes,37,5.0,54,Male,India
